CustomerID,CustomerName,Age,Gender,City,PurchaseDate,PurchaseTime,ProductCategory,ProductName,Quantity,UnitPrice(INR),TotalAmount(INR),PaymentMethod,Rating
CUST01290,Pooja Sinha,41,Male,Patna,2024-10-18,14:11,Electronics,Microwave Oven,4,1804.76,7219.04,Walmart Gift Card,2
CUST01291,Meera Sinha,56,Male,Kanpur,2024-05-06,11:36,Groceries,Toor Dal 1kg,3,225.07,675.21,Debit Card,2
CUST01292,Simran Singh,35,Female,Ludhiana,2025-08-14,20:34,Personal Care,Toothpaste,6,521.11,3126.66,UPI,4
CUST01293,Sanjay Das,20,Female,Indore,2024-05-20,10:06,Groceries,Milk 1L,3,457.6,1372.8,Net Banking,1
CUST01294,Kavita Bansal,20,Female,Kanpur,2025-07-28,21:15,Clothing,Women's Kurti,3,686.72,2060.16,Credit Card,5
CUST01295,Nisha Malhotra,59,Male,Chandigarh,2024-05-09,11:47,Toys & Baby,Soft Toy,2,2942.12,5884.24,Walmart Gift Card,4
CUST01296,Ajay Sharma,61,Female,Agra,2024-03-01,15:13,Personal Care,Body Lotion,4,519.95,2079.8,Net Banking,5
CUST01297,Rajesh Sinha,36,Female,Chennai,2024-10-21,13:15,Clothing,Innerwear Pack,4,2754.55,11018.2,Net Banking,2
CUST01298,Neelam Bose,59,Female,Mumbai,2024-09-16,20:08,Sports & Fitness,Skipping Rope,5,3029.24,15146.2,Net Banking,3
CUST01299,Ritu Desai,26,Male,Ahmedabad,2025-02-08,11:13,Sports & Fitness,Yoga Mat,6,1268.55,7611.3,UPI,2
CUST01300,Amit Joshi,63,Male,Visakhapatnam,2024-05-27,11:46,Groceries,Wheat Flour 10kg,3,163.48,490.44,Walmart Gift Card,2
CUST01301,Komal Yadav,44,Female,Coimbatore,2025-10-12,11:13,Clothing,Formal Shirt,4,2073.58,8294.32,Cash,5
CUST01302,Rajesh Desai,49,Female,Jaipur,2024-06-11,09:50,Clothing,Formal Shirt,1,1441.56,1441.56,Credit Card,5
CUST01303,Seema Bhatt,31,Female,Hyderabad,2025-03-12,21:00,Furniture,Bookshelf,3,8064.21,24192.63,Cash,2
CUST01304,Vishal Tiwari,37,Male,Bhopal,2024-10-03,11:30,Groceries,Toor Dal 1kg,4,579.93,2319.72,Debit Card,5
CUST01305,Meera Verma,33,Female,Nagpur,2024-05-28,10:17,Groceries,Tea Powder 500g,5,403.04,2015.2,Walmart Gift Card,5
CUST01306,Mahesh Bose,62,Male,Jaipur,2024-01-21,10:36,Toys & Baby,Baby Powder,3,3010.97,9032.91,Credit Card,4
CUST01307,Rajat Bose,33,Male,Chandigarh,2024-01-21,14:49,Clothing,School Uniform,1,660.01,660.01,Walmart Gift Card,5
CUST01308,Tanvi Sharma,48,Male,Kolkata,2024-09-14,20:51,Groceries,Toor Dal 1kg,6,470.29,2821.74,UPI,4
CUST01309,Kiran Thakur,54,Female,Hyderabad,2024-11-28,09:54,Electronics,Smartwatch,2,40149.36,80298.72,UPI,5
CUST01310,Tarun Desai,52,Female,Patna,2024-04-15,18:57,Groceries,Tea Powder 500g,1,429.35,429.35,Debit Card,4
CUST01311,Ajay Gupta,31,Female,Indore,2025-07-15,16:45,Clothing,Women's Kurti,1,2122.64,2122.64,Debit Card,4
CUST01312,Preeti Joshi,41,Male,Delhi,2024-10-14,19:37,Electronics,Smartwatch,4,6116.26,24465.04,Cash,4
CUST01313,Divya Mishra,33,Male,Bangalore,2024-09-03,09:30,Toys & Baby,Kids Bicycle,5,3011.03,15055.15,Walmart Gift Card,4
CUST01314,Vandana Chopra,60,Male,Patna,2024-04-12,10:32,Toys & Baby,Building Blocks,4,3561.13,14244.52,Net Banking,4
CUST01315,Shalini Sharma,45,Female,Kanpur,2024-04-09,19:36,Personal Care,Soap Bar Pack,6,198.01,1188.06,Credit Card,4
CUST01316,Rajesh Malhotra,28,Male,Kochi,2024-07-21,11:18,Groceries,Cooking Oil 1L,2,505.0,1010.0,Cash,1
CUST01317,Madhuri Rao,57,Male,Delhi,2024-11-02,19:27,Groceries,Sugar 1kg,3,394.92,1184.76,Debit Card,2
CUST01318,Deepak Bansal,42,Male,Kolkata,2025-03-06,10:05,Electronics,Air Conditioner,2,31052.23,62104.46,Debit Card,4
CUST01319,Pooja Iyer,44,Male,Indore,2025-12-31,17:56,Groceries,Cooking Oil 1L,3,442.53,1327.59,Walmart Gift Card,5
CUST01320,Madhuri Chopra,56,Male,Bhopal,2024-09-23,18:13,Clothing,Innerwear Pack,4,1017.73,4070.92,Walmart Gift Card,1
CUST01321,Anita Das,36,Female,Ludhiana,2025-12-12,11:57,Clothing,Women's Kurti,5,567.21,2836.05,Credit Card,4
CUST01322,Sunil Reddy,53,Female,Nagpur,2024-05-18,09:33,Furniture,Recliner,6,18833.89,113003.34,Debit Card,4
CUST01323,Suresh Desai,21,Male,Ahmedabad,2024-04-05,13:16,Clothing,Women's Kurti,3,1693.96,5081.88,UPI,3
CUST01324,Vivek Gupta,45,Female,Pune,2025-06-14,11:39,Groceries,Sugar 1kg,6,399.94,2399.64,Cash,2
CUST01325,Sandeep Shetty,23,Female,Bhopal,2024-01-12,21:01,Groceries,Toor Dal 1kg,3,66.48,199.44,Walmart Gift Card,1
CUST01326,Sneha Patel,38,Male,Kochi,2024-07-13,16:51,Toys & Baby,Kids Bicycle,1,422.27,422.27,Credit Card,5
CUST01327,Sunil Chauhan,21,Male,Kochi,2024-04-27,21:58,Groceries,Milk 1L,3,258.47,775.41,Net Banking,4
CUST01328,Aarti Bose,28,Male,Ludhiana,2025-05-03,13:31,Toys & Baby,Kids Bicycle,6,2347.9,14087.4,Net Banking,2
CUST01329,Shreya Malhotra,36,Male,Surat,2024-01-27,09:38,Electronics,LED TV 43-inch,5,20013.29,100066.45,Credit Card,1
CUST01330,Pallavi Desai,42,Female,Chandigarh,2025-06-26,11:25,Electronics,Washing Machine,6,23602.37,141614.22,Cash,2
CUST01331,Aditya Menon,27,Female,Vadodara,2025-01-09,13:52,Groceries,Milk 1L,3,413.73,1241.19,Debit Card,5
CUST01332,Anjali Dutta,63,Male,Chandigarh,2025-09-08,18:35,Clothing,Sports Shoes,2,911.07,1822.14,Cash,5
CUST01333,Rahul Chandra,58,Male,Chennai,2025-02-05,13:53,Groceries,Toor Dal 1kg,1,560.48,560.48,Net Banking,2
CUST01334,Seema Sharma,34,Female,Chandigarh,2024-09-11,17:12,Groceries,Eggs (12 pack),4,534.25,2137.0,Cash,4
CUST01335,Seema Kumar,43,Female,Ahmedabad,2025-09-25,19:18,Groceries,Wheat Flour 10kg,2,433.15,866.3,Walmart Gift Card,3
CUST01336,Mahesh Ghosh,59,Female,Indore,2024-05-13,14:46,Electronics,LED TV 43-inch,2,39671.52,79343.04,Walmart Gift Card,5
CUST01337,Preeti Mehta,37,Female,Bangalore,2025-10-08,15:10,Clothing,Men's T-Shirt,4,1051.97,4207.88,UPI,5
CUST01338,Aarti Gupta,29,Female,Ahmedabad,2024-07-10,13:12,Personal Care,Deodorant,3,516.51,1549.53,Walmart Gift Card,1
CUST01339,Arjun Bansal,42,Female,Indore,2025-06-27,17:58,Personal Care,Hair Oil,5,543.6,2718.0,Credit Card,4
CUST01340,Kavita Chauhan,33,Male,Jaipur,2025-12-14,09:43,Electronics,Smartphone,4,27766.21,111064.84,Walmart Gift Card,5
CUST01341,Vikram Bhatt,61,Male,Lucknow,2024-12-29,12:53,Groceries,Sugar 1kg,2,583.35,1166.7,Net Banking,4
CUST01342,Siddharth Reddy,43,Male,Chennai,2025-04-10,17:29,Toys & Baby,Baby Wipes,1,2874.09,2874.09,Walmart Gift Card,2
CUST01343,Vandana Singh,56,Male,Ahmedabad,2025-02-18,19:20,Home & Kitchen,Curtains,4,1851.74,7406.96,Debit Card,1
CUST01344,Ajay Gupta,64,Male,Bangalore,2024-12-01,15:06,Furniture,Recliner,5,13171.66,65858.3,Cash,5
CUST01345,Seema Sharma,18,Male,Pune,2025-02-28,10:35,Toys & Baby,Baby Diapers Pack,5,516.31,2581.55,Debit Card,1
CUST01346,Kritika Saxena,39,Female,Chandigarh,2025-09-02,10:46,Personal Care,Hair Oil,6,298.27,1789.62,Cash,1
CUST01347,Preeti Das,41,Female,Chennai,2024-05-06,17:40,Furniture,Office Chair,3,15686.75,47060.25,Net Banking,4
CUST01348,Kavita Shetty,36,Male,Ahmedabad,2025-08-23,11:48,Electronics,Mixer Grinder,3,37842.48,113527.44,Cash,4
CUST01349,Nisha Chopra,31,Male,Bangalore,2024-03-19,10:16,Groceries,Toor Dal 1kg,3,235.73,707.19,Credit Card,4
CUST01350,Suresh Sinha,52,Female,Kochi,2024-12-11,12:31,Groceries,Milk 1L,6,61.69,370.14,Cash,5
CUST01351,Rekha Gupta,51,Male,Hyderabad,2024-07-16,09:33,Personal Care,Sanitary Pads,1,848.63,848.63,Debit Card,5
CUST01352,Sunita Das,56,Male,Mumbai,2024-08-05,10:11,Electronics,Mixer Grinder,1,14960.72,14960.72,Debit Card,4
CUST01353,Tanvi Tiwari,21,Female,Vadodara,2025-10-03,16:27,Home & Kitchen,Storage Containers,5,1003.87,5019.35,Net Banking,3
CUST01354,Nikhil Sinha,34,Female,Kochi,2025-07-21,09:50,Sports & Fitness,Dumbbells Set,2,4699.29,9398.58,Net Banking,5
CUST01355,Rajesh Mishra,37,Male,Patna,2024-05-19,15:02,Toys & Baby,Baby Powder,6,3585.53,21513.18,Debit Card,4
CUST01356,Komal Chandra,64,Male,Delhi,2024-01-19,18:52,Groceries,Milk 1L,4,430.11,1720.44,Credit Card,5
CUST01357,Karan Bhatt,36,Male,Mumbai,2024-06-18,15:48,Personal Care,Razor Pack,3,549.64,1648.92,Net Banking,5
CUST01358,Rakesh Bhatt,53,Female,Bangalore,2025-01-09,18:24,Furniture,Bed Frame,2,14078.72,28157.44,Walmart Gift Card,4
CUST01359,Ankit Mishra,54,Male,Lucknow,2024-07-18,11:56,Groceries,Tea Powder 500g,3,363.21,1089.63,Debit Card,2
CUST01360,Swati Rao,36,Male,Indore,2025-12-17,09:35,Clothing,School Uniform,1,1371.5,1371.5,Cash,3
CUST01361,Ravi Reddy,47,Female,Mumbai,2025-07-29,20:14,Home & Kitchen,Bed Sheet Set,6,1844.87,11069.22,Net Banking,4
CUST01362,Ishita Thakur,41,Male,Vadodara,2024-10-18,09:57,Groceries,Tea Powder 500g,1,509.78,509.78,UPI,5
CUST01363,Ritu Iyer,62,Female,Surat,2025-01-02,17:43,Groceries,Cooking Oil 1L,4,374.78,1499.12,Debit Card,5
CUST01364,Varun Patel,53,Female,Agra,2024-08-09,09:35,Electronics,Refrigerator,6,4017.94,24107.64,Cash,5
CUST01365,Sanjay Iyer,30,Female,Agra,2024-09-30,15:34,Electronics,Bluetooth Headphones,3,38074.21,114222.63,Debit Card,4
CUST01366,Bhavna Nagar,35,Male,Mumbai,2024-01-02,09:42,Toys & Baby,Toy Car,4,3034.1,12136.4,Net Banking,5
CUST01367,Ravi Saxena,22,Male,Hyderabad,2024-03-24,19:12,Toys & Baby,Board Game,5,888.03,4440.15,Net Banking,5
CUST01368,Sneha Singh,22,Female,Vadodara,2025-09-13,10:54,Groceries,Toor Dal 1kg,1,211.17,211.17,Walmart Gift Card,5
CUST01369,Rohan Kulkarni,44,Male,Chandigarh,2025-10-04,11:03,Clothing,Innerwear Pack,4,2015.7,8062.8,Walmart Gift Card,5
CUST01370,Gaurav Agarwal,35,Male,Patna,2024-02-29,20:28,Clothing,Innerwear Pack,3,1324.53,3973.59,Debit Card,5
CUST01371,Ajay Nair,56,Male,Kanpur,2025-10-02,16:59,Groceries,Wheat Flour 10kg,6,529.85,3179.1,Cash,1
CUST01372,Deepak Ghosh,62,Male,Jaipur,2024-03-09,12:12,Groceries,Tea Powder 500g,6,343.44,2060.64,Debit Card,5
CUST01373,Simran Patel,26,Female,Kanpur,2025-02-14,10:29,Personal Care,Face Wash,2,349.58,699.16,Net Banking,2
CUST01374,Alka Sharma,31,Male,Coimbatore,2024-04-25,12:48,Groceries,Coffee 200g,2,50.26,100.52,Cash,4
CUST01375,Usha Yadav,26,Female,Patna,2024-08-11,16:04,Clothing,Cotton Saree,4,583.48,2333.92,Walmart Gift Card,4
CUST01376,Bhavna Bose,55,Male,Kochi,2025-02-09,13:32,Sports & Fitness,Water Bottle Sports,3,907.23,2721.69,Credit Card,2
CUST01377,Rekha Agarwal,36,Male,Ahmedabad,2025-07-01,10:59,Clothing,Formal Shirt,1,1345.49,1345.49,Debit Card,5
CUST01378,Jyoti Nagar,28,Male,Bangalore,2025-05-18,18:34,Groceries,Cooking Oil 1L,6,100.75,604.5,Debit Card,2
CUST01379,Rajesh Bose,51,Female,Kolkata,2025-12-04,18:28,Home & Kitchen,Water Bottle,6,6663.52,39981.12,Debit Card,5
CUST01380,Simran Shetty,33,Male,Vadodara,2024-08-22,18:48,Groceries,Milk 1L,4,66.04,264.16,Cash,1
CUST01381,Jyoti Kaur,52,Female,Nagpur,2024-03-03,15:55,Personal Care,Toothpaste,4,461.79,1847.16,Cash,4
CUST01382,Kiran Sinha,27,Male,Kanpur,2025-11-05,11:11,Personal Care,Sanitary Pads,5,180.65,903.25,Debit Card,5
CUST01383,Ishita Chopra,23,Female,Coimbatore,2025-07-06,16:59,Toys & Baby,Stroller,1,3131.42,3131.42,Credit Card,4
CUST01384,Kiran Ghosh,27,Male,Vadodara,2024-05-22,14:36,Home & Kitchen,Bed Sheet Set,1,7856.36,7856.36,Cash,5
CUST01385,Anjali Dutta,55,Female,Ahmedabad,2025-07-13,09:10,Clothing,Innerwear Pack,5,1044.21,5221.05,Debit Card,1
CUST01386,Mohit Gupta,56,Male,Coimbatore,2025-12-09,13:32,Toys & Baby,Board Game,6,2433.07,14598.42,UPI,3
CUST01387,Naveen Thakur,39,Male,Chandigarh,2025-06-03,16:51,Groceries,Milk 1L,4,394.34,1577.36,Credit Card,5
CUST01388,Divya Tiwari,29,Male,Ludhiana,2025-11-03,11:01,Clothing,Sports Shoes,4,788.97,3155.88,Net Banking,5
CUST01389,Shalini Saxena,22,Male,Kochi,2025-05-19,15:34,Home & Kitchen,Vacuum Cleaner,4,4941.89,19767.56,Debit Card,5
CUST01390,Rajendra Trivedi,63,Male,Chennai,2024-02-09,21:41,Electronics,Smartwatch,2,22630.7,45261.4,Net Banking,5
CUST01391,Seema Sharma,43,Male,Coimbatore,2024-10-02,09:42,Home & Kitchen,Curtains,3,557.2,1671.6,UPI,5
CUST01392,Rakesh Chandra,39,Female,Agra,2025-07-08,11:49,Groceries,Wheat Flour 10kg,2,203.78,407.56,Walmart Gift Card,5
CUST01393,Komal Agarwal,34,Male,Vadodara,2024-12-27,18:18,Electronics,Smartwatch,4,9467.94,37871.76,Debit Card,4
CUST01394,Meera Shetty,65,Female,Nagpur,2025-08-09,10:21,Toys & Baby,Building Blocks,2,2230.11,4460.22,Cash,3
CUST01395,Pallavi Patel,61,Female,Kolkata,2025-05-09,11:58,Clothing,Cotton Saree,6,2970.8,17824.8,UPI,5
CUST01396,Nisha Ghosh,28,Female,Agra,2025-12-03,14:06,Groceries,Sugar 1kg,3,341.36,1024.08,Debit Card,2
CUST01397,Ravi Chauhan,41,Male,Chandigarh,2025-07-26,14:01,Clothing,Formal Shirt,4,2861.34,11445.36,Net Banking,5
CUST01398,Ashish Bhatt,34,Male,Mumbai,2025-06-08,18:04,Groceries,Coffee 200g,1,532.76,532.76,Credit Card,5
CUST01399,Payal Chopra,21,Male,Vadodara,2024-02-08,10:53,Toys & Baby,Stroller,5,1020.47,5102.35,UPI,4
CUST01400,Ravi Pandey,23,Female,Lucknow,2024-08-09,20:11,Clothing,Cotton Saree,3,806.32,2418.96,UPI,4
CUST01401,Neelam Bansal,64,Male,Ahmedabad,2025-09-27,13:54,Personal Care,Razor Pack,3,98.47,295.41,Debit Card,2
CUST01402,Rajat Patel,20,Female,Kolkata,2024-05-04,20:37,Clothing,Innerwear Pack,5,2856.93,14284.65,Net Banking,5
CUST01403,Neha Thakur,64,Male,Patna,2025-06-10,17:35,Groceries,Milk 1L,2,179.26,358.52,UPI,5
CUST01404,Deepak Nair,39,Female,Indore,2025-04-05,17:28,Groceries,Milk 1L,5,328.54,1642.7,UPI,4
CUST01405,Nisha Nair,49,Female,Vadodara,2025-08-25,15:23,Electronics,Microwave Oven,5,28742.02,143710.1,UPI,4
CUST01406,Vivek Nagar,26,Female,Nashik,2024-12-06,09:08,Furniture,Office Chair,6,11560.52,69363.12,Credit Card,1
CUST01407,Anjali Iyer,37,Female,Chandigarh,2024-05-14,19:56,Groceries,Sugar 1kg,1,577.15,577.15,Credit Card,5
CUST01408,Siddharth Kumar,31,Male,Surat,2025-10-10,15:35,Electronics,LED TV 43-inch,5,9820.83,49104.15,Walmart Gift Card,3
CUST01409,Sanjay Bhatt,37,Female,Vadodara,2025-05-17,11:31,Clothing,Sports Shoes,4,1862.69,7450.76,Walmart Gift Card,4
CUST01410,Sandeep Rathore,58,Female,Kochi,2024-05-12,14:54,Sports & Fitness,Skipping Rope,2,11254.12,22508.24,Net Banking,3
CUST01411,Komal Bhatt,31,Male,Vadodara,2024-04-18,20:08,Groceries,Cooking Oil 1L,6,348.85,2093.1,Debit Card,2
CUST01412,Suresh Kapoor,56,Male,Chandigarh,2025-01-21,20:00,Groceries,Toor Dal 1kg,5,100.93,504.65,Credit Card,4
CUST01413,Neelam Bose,49,Male,Pune,2024-06-18,21:30,Personal Care,Razor Pack,3,80.35,241.05,Cash,2
CUST01414,Vishal Malhotra,29,Female,Patna,2025-07-29,19:17,Clothing,Formal Shirt,6,2926.56,17559.36,Cash,3
CUST01415,Rakesh Iyer,54,Male,Surat,2025-11-16,20:29,Groceries,Wheat Flour 10kg,5,499.17,2495.85,Cash,4
CUST01416,Kavita Das,21,Male,Visakhapatnam,2024-03-05,16:43,Clothing,Women's Kurti,6,1539.12,9234.72,Debit Card,4
CUST01417,Pankaj Joshi,54,Male,Mumbai,2025-08-03,18:13,Electronics,Smartphone,2,26287.84,52575.68,Walmart Gift Card,5
CUST01418,Nisha Mehta,64,Female,Surat,2024-08-29,17:35,Home & Kitchen,Wall Clock,1,5176.81,5176.81,Debit Card,4
CUST01419,Nisha Yadav,59,Female,Visakhapatnam,2025-07-23,13:17,Sports & Fitness,Water Bottle Sports,5,3207.16,16035.8,Cash,2
CUST01420,Ashish Kulkarni,65,Female,Ahmedabad,2024-01-21,18:21,Groceries,Bread Loaf,3,185.92,557.76,UPI,4
CUST01421,Jyoti Chandra,63,Male,Kolkata,2024-07-10,18:11,Furniture,Recliner,5,11811.71,59058.55,Cash,2
CUST01422,Deepak Singh,39,Male,Coimbatore,2024-04-25,12:31,Furniture,Wardrobe,5,22900.59,114502.95,Walmart Gift Card,5
CUST01423,Meera Kaur,53,Male,Chennai,2025-02-10,20:50,Groceries,Wheat Flour 10kg,2,486.28,972.56,Walmart Gift Card,1
CUST01424,Rajesh Malhotra,20,Male,Jaipur,2025-12-03,16:33,Personal Care,Razor Pack,5,741.1,3705.5,Net Banking,5
CUST01425,Yash Joshi,62,Female,Coimbatore,2025-02-07,09:51,Clothing,Kids Jeans,2,2002.92,4005.84,Credit Card,4
CUST01426,Rahul Agarwal,37,Male,Nagpur,2025-04-16,10:22,Home & Kitchen,Wall Clock,5,2667.76,13338.8,Debit Card,4
CUST01427,Divya Verma,27,Male,Kochi,2024-11-06,12:30,Sports & Fitness,Treadmill,6,555.64,3333.84,UPI,4
CUST01428,Neha Chandra,30,Male,Agra,2025-08-30,16:05,Clothing,Casual Sneakers,1,828.65,828.65,Net Banking,2
CUST01429,Ankit Das,21,Male,Kochi,2025-12-04,20:29,Groceries,Sugar 1kg,2,114.94,229.88,Cash,5
CUST01430,Meera Singh,25,Male,Hyderabad,2024-07-04,09:07,Groceries,Bread Loaf,1,121.23,121.23,Net Banking,1
CUST01431,Madhuri Nair,64,Female,Coimbatore,2024-07-21,18:47,Personal Care,Soap Bar Pack,4,843.22,3372.88,Walmart Gift Card,4
CUST01432,Vikram Bhatt,54,Male,Indore,2024-07-02,16:41,Electronics,Laptop,5,1392.68,6963.4,Walmart Gift Card,4
CUST01433,Mahesh Mehta,27,Female,Kolkata,2025-11-30,15:40,Groceries,Toor Dal 1kg,1,484.41,484.41,Net Banking,3
CUST01434,Tanvi Sharma,54,Female,Chennai,2025-08-28,12:44,Groceries,Toor Dal 1kg,4,120.84,483.36,UPI,5
CUST01435,Rakesh Kumar,65,Male,Pune,2025-12-12,18:31,Personal Care,Sunscreen,5,350.0,1750.0,Credit Card,2
CUST01436,Simran Kulkarni,25,Male,Jaipur,2025-01-10,15:19,Groceries,Milk 1L,5,229.65,1148.25,Debit Card,4
CUST01437,Sneha Bose,22,Male,Mumbai,2025-01-05,18:10,Groceries,Eggs (12 pack),1,282.35,282.35,Cash,4
CUST01438,Jyoti Agarwal,21,Male,Nashik,2024-03-28,15:27,Home & Kitchen,Vacuum Cleaner,6,5814.15,34884.9,Net Banking,1
CUST01439,Ajay Rao,26,Male,Lucknow,2024-06-11,19:40,Clothing,Women's Kurti,3,1128.45,3385.35,Walmart Gift Card,1
CUST01440,Gaurav Bhatt,20,Male,Delhi,2025-02-19,16:36,Groceries,Coffee 200g,3,549.39,1648.17,Walmart Gift Card,5
CUST01441,Komal Pillai,37,Male,Kanpur,2024-06-25,12:16,Clothing,Cotton Saree,3,1033.87,3101.61,Cash,2
CUST01442,Meera Bose,47,Female,Mumbai,2025-06-10,10:02,Groceries,Tea Powder 500g,1,473.04,473.04,Debit Card,1
CUST01443,Ajay Dutta,32,Male,Bhopal,2025-06-12,09:34,Electronics,Bluetooth Headphones,4,7954.85,31819.4,Credit Card,2
CUST01444,Abhishek Rathore,24,Male,Agra,2025-04-19,10:12,Groceries,Wheat Flour 10kg,3,437.37,1312.11,Net Banking,1
CUST01445,Ajay Rathore,24,Male,Delhi,2024-02-18,13:23,Clothing,Winter Jacket,3,469.2,1407.6,Net Banking,4
CUST01446,Ashish Pandey,30,Female,Kolkata,2025-03-21,11:22,Groceries,Sugar 1kg,1,59.59,59.59,Net Banking,5
CUST01447,Madhuri Pillai,63,Female,Nashik,2024-01-06,14:12,Electronics,LED TV 43-inch,2,6125.94,12251.88,Walmart Gift Card,4
CUST01448,Kiran Chopra,46,Female,Indore,2025-08-22,10:33,Furniture,TV Unit,2,3354.94,6709.88,Debit Card,3
CUST01449,Tarun Verma,20,Male,Jaipur,2024-12-04,19:37,Clothing,Sports Shoes,1,1104.15,1104.15,Credit Card,2
CUST01450,Manish Singh,46,Female,Coimbatore,2025-11-01,13:37,Clothing,Formal Shirt,1,304.03,304.03,Debit Card,2
CUST01451,Varun Ghosh,18,Female,Ahmedabad,2024-02-13,13:39,Home & Kitchen,Pressure Cooker,3,6307.99,18923.97,Net Banking,1
CUST01452,Naveen Thakur,49,Female,Nashik,2024-03-07,12:29,Clothing,Casual Sneakers,6,865.12,5190.72,Net Banking,5
CUST01453,Ritu Menon,42,Female,Hyderabad,2025-05-11,13:03,Clothing,Sports Shoes,1,658.21,658.21,Cash,5
CUST01454,Varun Desai,32,Male,Surat,2025-06-11,19:37,Clothing,Winter Jacket,6,2144.43,12866.58,Net Banking,4
CUST01455,Manish Chandra,46,Male,Bangalore,2025-11-07,11:01,Personal Care,Hair Oil,2,802.08,1604.16,Debit Card,5
CUST01456,Rohan Nagar,47,Male,Hyderabad,2025-11-06,09:40,Groceries,Basmati Rice 5kg,2,413.42,826.84,Walmart Gift Card,4
CUST01457,Sanjay Shetty,23,Male,Kanpur,2025-05-31,21:37,Personal Care,Sunscreen,5,490.88,2454.4,Cash,3
CUST01458,Manish Patel,46,Male,Kochi,2024-10-23,19:32,Toys & Baby,Baby Powder,6,2391.82,14350.92,Credit Card,2
CUST01459,Vandana Das,34,Female,Ludhiana,2024-12-30,17:32,Groceries,Wheat Flour 10kg,4,570.74,2282.96,Walmart Gift Card,4
CUST01460,Pankaj Nagar,41,Female,Mumbai,2024-02-17,15:30,Clothing,Men's T-Shirt,1,963.63,963.63,UPI,5
CUST01461,Divya Malhotra,30,Female,Agra,2025-10-25,19:05,Groceries,Coffee 200g,4,100.33,401.32,Debit Card,5
CUST01462,Varun Chopra,56,Female,Ludhiana,2025-02-05,18:42,Furniture,Bookshelf,4,18565.83,74263.32,Cash,1
CUST01463,Varun Gupta,55,Female,Ahmedabad,2025-03-09,10:22,Personal Care,Hair Oil,1,723.7,723.7,Cash,1
CUST01464,Jyoti Dutta,59,Male,Kolkata,2025-01-21,14:06,Clothing,School Uniform,5,866.36,4331.8,Cash,5
CUST01465,Swati Bhatt,58,Male,Nashik,2025-07-13,12:46,Furniture,Bed Frame,5,10343.39,51716.95,UPI,5
CUST01466,Sneha Agarwal,46,Female,Chennai,2024-04-14,15:09,Groceries,Basmati Rice 5kg,2,358.46,716.92,Debit Card,5
CUST01467,Kritika Menon,35,Male,Mumbai,2025-02-13,17:44,Clothing,Innerwear Pack,2,981.28,1962.56,Net Banking,4
CUST01468,Anjali Pillai,26,Female,Nagpur,2024-03-10,15:01,Clothing,School Uniform,4,1905.34,7621.36,Net Banking,2
CUST01469,Divya Pandey,22,Male,Hyderabad,2025-09-06,19:52,Home & Kitchen,Curtains,3,5340.27,16020.81,Debit Card,4
CUST01470,Ajay Mehta,32,Male,Patna,2024-09-11,09:58,Personal Care,Shampoo 340ml,3,216.73,650.19,UPI,5
CUST01471,Usha Mehta,43,Female,Visakhapatnam,2024-10-12,21:19,Groceries,Cooking Oil 1L,3,548.54,1645.62,Cash,3
CUST01472,Pallavi Reddy,57,Male,Indore,2024-10-07,09:50,Electronics,LED TV 43-inch,2,31608.04,63216.08,Net Banking,5
CUST01473,Kiran Kumar,48,Female,Kochi,2025-08-31,17:36,Groceries,Tea Powder 500g,2,435.11,870.22,Net Banking,1
CUST01474,Vandana Shetty,64,Male,Nagpur,2024-03-22,16:17,Clothing,School Uniform,2,516.47,1032.94,Cash,2
CUST01475,Gaurav Yadav,57,Male,Nagpur,2025-11-10,17:39,Home & Kitchen,Dinner Set,5,3464.15,17320.75,Debit Card,5
CUST01476,Pankaj Pandey,50,Female,Agra,2024-09-24,14:51,Electronics,Bluetooth Headphones,3,15840.6,47521.8,Walmart Gift Card,1
CUST01477,Manish Reddy,57,Male,Kochi,2025-05-04,14:15,Home & Kitchen,Bed Sheet Set,1,6781.83,6781.83,Walmart Gift Card,5
CUST01478,Anjali Tiwari,25,Male,Patna,2025-07-04,21:49,Groceries,Basmati Rice 5kg,2,507.89,1015.78,Net Banking,5
CUST01479,Nikhil Menon,38,Male,Indore,2024-09-23,14:23,Sports & Fitness,Cricket Bat,1,7817.08,7817.08,Net Banking,1
CUST01480,Rakesh Trivedi,18,Male,Mumbai,2024-11-01,17:37,Home & Kitchen,Wall Clock,3,6484.9,19454.7,UPI,3
CUST01481,Rohan Bhatt,42,Female,Coimbatore,2025-05-24,15:03,Toys & Baby,Baby Powder,5,1796.14,8980.7,UPI,5
CUST01482,Pallavi Chopra,18,Female,Surat,2024-12-14,17:57,Clothing,Cotton Saree,4,2329.73,9318.92,Credit Card,5
CUST01483,Bhavna Yadav,32,Male,Vadodara,2025-01-13,13:51,Toys & Baby,Baby Diapers Pack,4,610.34,2441.36,Cash,5
CUST01484,Suresh Malhotra,44,Female,Visakhapatnam,2025-09-10,18:22,Electronics,Bluetooth Headphones,4,28761.98,115047.92,Debit Card,1
CUST01485,Priya Pillai,28,Male,Hyderabad,2025-04-07,15:56,Groceries,Toor Dal 1kg,2,579.8,1159.6,Cash,5
CUST01486,Bhavna Das,26,Female,Nashik,2024-10-14,20:06,Groceries,Basmati Rice 5kg,1,93.49,93.49,Credit Card,5
